Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Onkosia,@ziaaba,70,Devoted Cleric,Order of Ni,0,5/22/2016 2:26:47 PM,,5/28/2016 6:19:41 AM,"Kaboom!","",,"recruited Wszowy, her significant other",faze the life demon@nwwizard,5/25/2016 12:34:36 PM
SOULS COLLECTOR,@gakoj1,70,Trickster Rogue,Order of Ni,0,5/6/2016 5:13:23 PM,,5/26/2016 5:43:00 PM,"","",
Heraldric,@santralafax,70,Guardian Fighter,Order of the Dragon,0,7/31/2015 9:17:34 AM,,5/15/2016 9:59:52 AM,"","Master of Monsters",8/14/2015 7:23:15 AM
Brynne,@decaye30,70,Control Wizard,Order of the Aegis-Fang,0,7/30/2015 1:37:49 PM,,5/26/2016 2:23:10 AM,"","",
Jaralaxel Baenre,@wardog2014,70,Trickster Rogue,Order of the Dragon,0,9/30/2015 9:55:27 PM,,5/28/2016 12:29:58 AM,"","",
David of Treadwell,@tantalic,70,Control Wizard,Order of the Wolf,0,9/14/2015 10:35:47 AM,,5/28/2016 2:53:49 AM,"","",
Elhric of Hansen,@tantalic,70,Control Wizard,Order of the Wolf,0,9/14/2015 10:34:31 AM,,5/28/2016 2:54:01 AM,"","",
Gerald of Reilly,@tantalic,70,Trickster Rogue,Order of the Charon's Claw,0,5/23/2016 2:29:48 AM,5/23/2016 2:32:09 AM,5/28/2016 3:24:59 AM,"","",
Chris Seel,@tantalic,70,Hunter Ranger,Order of the Charon's Claw,0,5/23/2016 2:44:07 AM,5/23/2016 2:44:33 AM,5/28/2016 3:22:46 AM,"","",
Lezard valeth,@pharess11,70,Control Wizard,Order of Ni,0,4/17/2016 5:42:09 AM,,5/27/2016 11:43:16 PM,"","",
Kythas Trevain,@ethonic,70,Devoted Cleric,Order of Ni,0,4/23/2016 1:21:43 PM,,5/27/2016 4:16:24 PM,"","",
Garus Taoth,@ethonic,70,Great Weapon Fighter,Order of Ni,0,4/21/2016 1:33:53 PM,,5/27/2016 4:14:11 PM,"","",
Isthvane Nightmuse,@blackurn1,70,Scourge Warlock,Order of the Wolf,0,8/6/2015 3:42:07 PM,,5/28/2016 3:04:30 AM,"","Galdred alt, 2.4k",1/29/2016 1:32:18 AM
Wysteria,@elysandrias,70,Control Wizard,Order of Ni,0,10/11/2015 8:25:38 PM,,4/13/2016 7:20:05 PM,"","Ainia (HR) is main/ CW 2.5",1/24/2016 12:10:18 PM
XiElQuan,@synjack,70,Trickster Rogue,Order of the Dragon,0,9/30/2015 6:38:05 PM,,5/27/2016 10:48:41 PM,"","TR - either good or really BAD",10/14/2015 5:19:20 PM
Agrikaanicus,@agrikaanus,70,Oathbound Paladin,Order of Ni,0,1/1/2016 1:22:39 AM,,5/17/2016 2:33:21 PM,"","",
Alton Y Hastur,@hastur905,70,Oathbound Paladin,Order of Sekhmet,0,11/14/2015 1:11:56 AM,,5/28/2016 1:24:43 AM,"","",
Arklow Oathbound,@bmfblaze25,70,Oathbound Paladin,Order of the Aegis-Fang,0,5/1/2016 7:57:03 PM,5/11/2016 8:15:01 PM,5/28/2016 12:08:54 AM,"","<color cyan> Righteous Defender",5/22/2016 10:51:01 PM
Vlad Blackheart,@Indus-Wolf,70,Oathbound Paladin,Order of the Dragon,0,8/11/2015 7:20:29 PM,,5/23/2016 2:25:11 AM,"","",
Galdred Ironhaft,@blackurn1,70,Oathbound Paladin,Order of the Dragon,0,9/11/2015 1:51:13 PM,,5/28/2016 3:05:13 AM,"","Tank, 2.9k",4/25/2016 10:56:16 AM
Lord Soth,@draekros,70,Oathbound Paladin,Order of the Dragon,0,7/22/2015 5:00:32 PM,,5/27/2016 3:36:39 PM,"","Draekros' alt",7/22/2015 5:01:17 PM
Mungo Maggot,@andybones65,70,Oathbound Paladin,Order of the Golden Shield,0,8/14/2015 9:54:44 AM,,5/28/2016 5:33:41 AM,"","",
Lucien Loreweaver,@wardog2014,70,Oathbound Paladin,Order of the Dragon,0,10/28/2015 3:57:01 PM,,5/28/2016 12:21:17 AM,"","",
Pyrraj Nikos,@jesspinci,70,Oathbound Paladin,Order of the Wolf,0,12/29/2015 10:13:34 PM,,5/28/2016 4:18:35 AM,"","",
Hrist,@bitt3rnightmar3,70,Oathbound Paladin,Order of the Golden Shield,0,1/31/2016 5:00:51 PM,,5/27/2016 8:23:20 AM,"","2.9k Justice Tank - Relmyna's Alt ",3/5/2016 1:52:43 PM
Vanya,@refaele,70,Oathbound Paladin,Order of the Wolf,0,12/27/2015 10:15:03 PM,,5/24/2016 2:56:29 AM,"","",,"joined greys 12-27-15",shortround@tantalic,1/13/2016 10:49:50 PM
Declan Tanis,@kerravon67,70,Oathbound Paladin,Order of the Aegis-Fang,0,9/22/2015 8:41:34 AM,,5/25/2016 7:52:33 PM,"","",
Lia,@zhodia,70,Oathbound Paladin,Order of Sekhmet,0,2/7/2016 5:16:07 PM,,5/27/2016 7:35:51 PM,"","",
Kross,@krausen1337,70,Oathbound Paladin,Order of the Golden Shield,0,9/13/2015 3:27:30 AM,,5/28/2016 3:34:13 AM,"","",
Arden-kul,@thedeathstalkerx,70,Hunter Ranger,Order of the Wolf,0,10/17/2015 4:43:17 AM,,4/14/2016 10:28:11 PM,"","Taking a Long Hiatus from the game.",12/14/2015 1:32:29 AM
Corwin,@rock1064,70,Control Wizard,Order of the Aegis-Fang,0,5/15/2016 8:13:37 PM,5/15/2016 8:14:18 PM,5/27/2016 5:10:08 PM,"","",
Kasitho,@mrrackle,70,Hunter Ranger,Order of the Aegis-Fang,0,5/1/2016 8:14:44 PM,5/1/2016 8:14:55 PM,5/25/2016 5:01:42 PM,"","",
lilliana,@pharess11,70,Oathbound Paladin,Order of the Charon's Claw,0,3/18/2016 11:01:46 PM,5/11/2016 8:22:18 PM,5/27/2016 11:44:35 PM,"","",
Shiva,@synjack,70,Scourge Warlock,Order of Ni,0,5/26/2016 8:40:40 AM,,5/27/2016 10:53:10 PM,"","",
Arturia Pendragon,@Beer98,70,Oathbound Paladin,Order of Ni,0,1/31/2016 5:04:26 PM,,5/28/2016 2:38:09 AM,"","",
Xsenbon,@exrenbon,70,Great Weapon Fighter,Order of Ni,0,10/21/2015 12:58:38 AM,,5/28/2016 2:03:11 AM,"","",
Susan Angelbane,@sistersusan,70,Scourge Warlock,Order of the Dragon,0,10/24/2015 10:44:46 PM,3/27/2016 3:26:08 PM,5/28/2016 6:52:52 AM,"","",
Daniel Silverkin,@chem2u,70,Oathbound Paladin,Order of the Dragon,0,10/24/2015 10:44:41 PM,,5/28/2016 6:55:09 AM,"","",,"meets req for 3 hastur ran T2 1-13-16",Radiance@tantalic,1/13/2016 6:39:35 PM
Lucan Shivaminor,@shivaminor,70,Hunter Ranger,Order of the Dragon,0,7/31/2015 8:27:57 AM,,5/27/2016 1:31:39 PM,"","",
Girard,@seraeric,70,Oathbound Paladin,Order of the Aegis-Fang,0,3/20/2016 7:41:07 PM,3/20/2016 7:59:00 PM,5/28/2016 6:33:48 AM,"","",
Erineyes,@gorbad13,70,Scourge Warlock,Order of the Aegis-Fang,0,7/24/2015 1:18:39 PM,,5/28/2016 2:14:18 AM,"","",
BarberPaladin,@barberland2,70,Oathbound Paladin,Order of the Dragon,0,12/23/2015 11:08:31 AM,,5/28/2016 6:01:28 AM,"","2327, Paris, France",2/13/2016 6:22:28 AM,"joined greys 12-13-15",Rasp@tantalic,1/11/2016 4:51:03 PM
ж Şhаdош Şтэр ж,@thatguy302,70,Trickster Rogue,Order of Ni,0,5/8/2016 3:58:41 PM,,5/8/2016 4:34:22 PM,"","",
Flynder Shivaminor,@shivaminor,70,Trickster Rogue,Order of the Dragon,0,9/6/2015 1:09:19 AM,,5/27/2016 1:35:13 PM,"","",
Aryana Silverstar,@volgera,70,Devoted Cleric,Order of Ni,0,11/4/2015 10:51:32 AM,,5/27/2016 10:33:42 AM,"","need APgain build guide :D",2/3/2016 10:12:56 AM
Elwyn Accalia,@gtpx99,70,Great Weapon Fighter,Order of the Dragon,0,9/25/2015 1:06:21 AM,4/1/2016 7:58:23 PM,5/26/2016 7:37:27 AM,"","",
Kloktier,@kloktier,70,Trickster Rogue,Order of Ni,0,5/19/2016 6:47:42 PM,,5/25/2016 12:57:04 PM,"","",
Kae'lyxstra,@sherifftruman,70,Oathbound Paladin,Order of the Aegis-Fang,0,11/23/2015 11:34:29 PM,,5/27/2016 3:42:08 PM,"","2.8K OP tank, 4K+ Power Buff",2/11/2016 9:18:29 PM
Katrina,@xbigbuilderx,70,Control Wizard,Order of Ni,0,5/9/2016 9:45:34 AM,,5/28/2016 12:08:32 AM,"","Bigbuilder",5/9/2016 11:09:29 PM,"joined Greys May 2016",faze the life demon@nwwizard,5/11/2016 5:08:57 PM
Mialee Mageborn,@anomalea,70,Control Wizard,Order of Ni,0,4/12/2016 3:40:06 PM,,5/28/2016 1:10:31 AM,"","Needs more cowbell.",5/5/2016 6:37:21 PM
Krieta,@shiralac,70,Oathbound Paladin,Order of the Dragon,0,9/5/2015 12:50:58 PM,,5/20/2016 11:17:09 AM,"","If you can't kick your friends when they're down, then when can you kick 'em?",9/20/2015 2:01:30 AM
Lady Nookdweller,@lost1986soul,70,Devoted Cleric,Order of the Wolf,0,4/5/2016 5:29:03 PM,4/5/2016 5:29:40 PM,5/27/2016 8:23:21 PM,"","",
Ilsa Tirith,@trystenal,70,Oathbound Paladin,Order of Ni,0,3/9/2016 8:16:18 PM,,5/27/2016 2:27:19 PM,"","",
Luskanite,@thankonst,70,Guardian Fighter,Order of the Wolf,0,4/17/2016 7:55:21 PM,4/17/2016 7:58:37 PM,5/28/2016 4:27:54 AM,"","",
Pipeman597,@pipeman597,70,Great Weapon Fighter,Order of the Charon's Claw,0,5/15/2016 8:10:58 PM,5/15/2016 8:13:24 PM,5/24/2016 5:57:18 PM,"","",
Yofune Nushi,@stonetheimpalor,70,Scourge Warlock,Order of the Wolf,0,11/23/2015 4:02:26 PM,,5/28/2016 3:10:21 AM,"","",
Deena Argylle,@psurfer85m,70,Control Wizard,Order of Ni,0,10/18/2015 10:37:17 AM,,5/7/2016 8:12:00 PM,"","Main is Trina (DC)",2/15/2016 9:27:40 AM
Kira Dawnguard,@gorbad13,70,Oathbound Paladin,Order of the Wolf,0,9/28/2015 10:15:36 AM,,5/28/2016 2:15:47 AM,"","",
DivineAss,@wintermurloc,70,Devoted Cleric,Order of the Dragon,0,1/17/2016 4:50:55 PM,,5/28/2016 3:23:03 AM,"","Avatar of Tymora",3/12/2016 11:39:37 AM
Hammer Beer-Shield,@alteretul,70,Great Weapon Fighter,Order of Ni,0,5/15/2016 3:31:18 PM,,5/27/2016 9:10:22 PM,"","",
Vixen,@kalpal,70,Oathbound Paladin,Order of Ni,0,5/27/2016 5:16:43 PM,,5/27/2016 6:20:45 PM,"","",
Raolain Darksbane,@eddcarr,70,Trickster Rogue,Order of Ni,0,1/15/2016 12:56:55 PM,,5/28/2016 6:41:07 AM,"","",
Xi Sang Yun,@synjack,67,Devoted Cleric,Order of Ni,0,5/25/2016 5:30:14 PM,,5/27/2016 10:55:01 PM,"","",
Adrie Kul,@thedeathstalkerx,64,Control Wizard,Order of Ni,0,3/13/2016 9:35:20 PM,,4/10/2016 7:53:05 PM,"","",
Trex,@dreamlast,70,Great Weapon Fighter,Order of the Aegis-Fang,0,12/29/2015 8:47:22 AM,4/3/2016 5:06:05 AM,5/27/2016 7:38:27 PM,"","",,"joined 12-29-15",Rasp@tantalic,1/17/2016 5:22:41 PM
Ishigo,@hougin,70,Great Weapon Fighter,Order of Ni,0,4/27/2016 3:18:06 PM,,5/23/2016 12:30:17 PM,"","",
Garrosh,@bmfblaze25,70,Great Weapon Fighter,Order of the Aegis-Fang,0,5/22/2016 8:37:31 PM,5/22/2016 8:37:59 PM,5/28/2016 12:32:40 AM,"","",
gerard,@rock1064,70,Scourge Warlock,Order of the Wolf,0,1/9/2016 5:28:19 PM,5/11/2016 8:29:33 PM,5/27/2016 5:02:27 PM,"","",
Cora,@zephyrpillar1,68,Trickster Rogue,Order of Ni,0,2/3/2016 9:53:16 PM,,4/1/2016 1:54:29 PM,"","AA alt",2/3/2016 11:04:25 PM
Yey,@Krulefna,70,Hunter Ranger,Order of Ni,0,1/9/2016 5:30:28 PM,,5/27/2016 7:46:07 AM,"","",
Wanderer,@santralafax,70,Control Wizard,Order of Ni,0,1/16/2016 10:49:51 AM,,5/27/2016 7:29:53 AM,"","",
tor,@dreamlast,70,Oathbound Paladin,Order of the Aegis-Fang,0,2/6/2016 5:54:26 PM,4/3/2016 5:05:58 AM,5/27/2016 7:23:47 PM,"","",
Krull,@snodgrass2005,70,Great Weapon Fighter,Order of Ni,0,5/22/2016 8:36:41 PM,,5/28/2016 12:23:40 AM,"","",
HammerSickle,@thankonst,70,Oathbound Paladin,Order of the Wolf,0,3/13/2016 7:30:12 PM,4/3/2016 5:04:36 AM,5/28/2016 5:14:56 AM,"","",
Srieta,@shiralac,70,Control Wizard,Order of Ni,0,2/7/2016 2:19:41 PM,,5/27/2016 9:00:21 PM,"","If you can't kick your friends when they're down, then when can you kick'em?",3/26/2016 3:32:29 PM
Flynn,@corensis,70,Trickster Rogue,Order of Ni,0,5/23/2016 5:57:04 PM,,5/27/2016 8:44:07 PM,"","",,"joined May 23 2016; TR is main",faze the life demon@nwwizard,5/23/2016 6:08:46 PM
Lilith,@seraeric,70,Devoted Cleric,Order of Ni,0,3/2/2016 12:08:05 PM,,5/28/2016 5:56:52 AM,"","",
Ardais Y Hastur,@hastur905,70,Great Weapon Fighter,Order of Sekhmet,0,3/4/2016 12:06:24 AM,,5/28/2016 12:09:18 AM,"","",
Zantetsuke,@gintarmesh,70,Guardian Fighter,Order of Ni,0,5/2/2016 1:39:29 PM,,5/27/2016 4:38:03 PM,"","E Demogorgon Need  much !!! ",5/9/2016 7:42:45 AM
SandraDee,@santralafax,70,Great Weapon Fighter,Order of Ni,0,4/9/2016 3:40:23 PM,,5/27/2016 6:29:13 PM,"","",
Brave Sir Robin,@gphe,33,Guardian Fighter,Order of Ni,0,5/12/2016 8:13:50 PM,,5/26/2016 1:35:27 AM,"","Antonidas' Greycloak Alt - Mailing Purposes",5/12/2016 8:14:37 PM
Warlord decimus pain,@tchersley#0779,70,Hunter Ranger,Order of Ni,0,4/18/2016 5:54:28 PM,,5/2/2016 2:27:55 AM,"","",
GlendaTheGood,@jadehersley1993#3347,70,Oathbound Paladin,Order of Ni,0,4/18/2016 5:54:57 PM,,5/12/2016 8:52:52 PM,"","",
Jhonny Bravo,@snodgrass2005,70,Oathbound Paladin,Order of Ni,0,4/29/2016 11:01:44 AM,,5/28/2016 12:23:03 AM,"","",
Qexotica,@qexotic,70,Scourge Warlock,Order of Ni,0,5/17/2016 6:27:10 PM,,5/28/2016 6:55:27 AM,"","",
Etis Van Etina,@camilleleroux#4220,70,Guardian Fighter,Order of Ni,0,4/22/2016 8:12:22 AM,,5/27/2016 6:24:04 AM,"","",
Xi Ten,@synjack,63,Control Wizard,Order of Ni,0,5/25/2016 5:31:41 PM,,5/27/2016 10:34:32 PM,"","",
Briell,@gypsy#2378,70,Great Weapon Fighter,Order of Ni,0,5/19/2016 11:35:35 AM,,5/28/2016 5:58:46 AM,"","",
Nel,@bmfblaze25,26,Scourge Warlock,Order of Ni,0,5/25/2016 3:56:02 PM,,5/27/2016 11:12:08 PM,"","",
ByeFelicia,@pharess11,60,Hunter Ranger,Order of Ni,0,5/13/2016 7:07:33 PM,,5/27/2016 11:47:57 PM,"","",
Serrais Y Hastur,@hastur905,60,Hunter Ranger,Order of Ni,0,5/13/2016 12:09:26 PM,,5/28/2016 1:00:28 AM,"","",
Alassra,@bitt3rnightmar3,27,Control Wizard,Order of Ni,0,5/13/2016 7:08:02 PM,,5/27/2016 8:18:48 AM,"","Relmyna's Low Level PVP Wizzy Baby",5/13/2016 9:27:05 PM
Hero,@harshfriend,70,Oathbound Paladin,Order of Ni,0,5/15/2016 8:48:33 PM,,5/25/2016 1:30:55 AM,"","",
Morgana,@snodgrass2005,18,Devoted Cleric,Order of Ni,0,5/18/2016 1:58:12 AM,,5/18/2016 1:02:50 PM,"","",
Fury,@snodgrass2005,40,Scourge Warlock,Order of Ni,0,5/19/2016 3:12:41 PM,,5/28/2016 12:27:38 AM,"","",
